DateKey,FullDateAlternateKey,DayNumberOfWeek,EnglishDayNameOfWeek,SpanishDayNameOfWeek,FrenchDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,EnglishMonthName,SpanishMonthName,FrenchMonthName,MonthNumberOfYear,CalendarQuarter,CalendarYear,CalendarSemester,FiscalQuarter,FiscalYear,FiscalSemester
20140207,2014-02-07,6,Friday,Viernes,Vendredi,7,38,6,February,Febrero,Février,2,1,2014,1,3,2013,2
20140208,2014-02-08,7,Saturday,Sábado,Samedi,8,39,6,February,Febrero,Février,2,1,2014,1,3,2013,2
20140209,2014-02-09,1,Sunday,Domingo,Dimanche,9,40,7,February,Febrero,Février,2,1,2014,1,3,2013,2
20140210,2014-02-10,2,Monday,Lunes,Lundi,10,41,7,February,Febrero,Février,2,1,2014,1,3,2013,2
20140211,2014-02-11,3,Tuesday,Martes,Mardi,11,42,7,February,Febrero,Février,2,1,2014,1,3,2013,2
20140212,2014-02-12,4,Wednesday,Miércoles,Mercredi,12,43,7,February,Febrero,Février,2,1,2014,1,3,2013,2
20140213,2014-02-13,5,Thursday,Jueves,Jeudi,13,44,7,February,Febrero,Février,2,1,2014,1,3,2013,2
20140214,2014-02-14,6,Friday,Viernes,Vendredi,14,45,7,February,Febrero,Février,2,1,2014,1,3,2013,2
20140215,2014-02-15,7,Saturday,Sábado,Samedi,15,46,7,February,Febrero,Février,2,1,2014,1,3,2013,2
20140216,2014-02-16,1,Sunday,Domingo,Dimanche,16,47,8,February,Febrero,Février,2,1,2014,1,3,2013,2
20140217,2014-02-17,2,Monday,Lunes,Lundi,17,48,8,February,Febrero,Février,2,1,2014,1,3,2013,2
20140218,2014-02-18,3,Tuesday,Martes,Mardi,18,49,8,February,Febrero,Février,2,1,2014,1,3,2013,2
20140219,2014-02-19,4,Wednesday,Miércoles,Mercredi,19,50,8,February,Febrero,Février,2,1,2014,1,3,2013,2
20140220,2014-02-20,5,Thursday,Jueves,Jeudi,20,51,8,February,Febrero,Février,2,1,2014,1,3,2013,2
20140221,2014-02-21,6,Friday,Viernes,Vendredi,21,52,8,February,Febrero,Février,2,1,2014,1,3,2013,2
20140222,2014-02-22,7,Saturday,Sábado,Samedi,22,53,8,February,Febrero,Février,2,1,2014,1,3,2013,2
20140223,2014-02-23,1,Sunday,Domingo,Dimanche,23,54,9,February,Febrero,Février,2,1,2014,1,3,2013,2
20140224,2014-02-24,2,Monday,Lunes,Lundi,24,55,9,February,Febrero,Février,2,1,2014,1,3,2013,2
20140225,2014-02-25,3,Tuesday,Martes,Mardi,25,56,9,February,Febrero,Février,2,1,2014,1,3,2013,2
20140226,2014-02-26,4,Wednesday,Miércoles,Mercredi,26,57,9,February,Febrero,Février,2,1,2014,1,3,2013,2
20140227,2014-02-27,5,Thursday,Jueves,Jeudi,27,58,9,February,Febrero,Février,2,1,2014,1,3,2013,2
20140228,2014-02-28,6,Friday,Viernes,Vendredi,28,59,9,February,Febrero,Février,2,1,2014,1,3,2013,2
20140301,2014-03-01,7,Saturday,Sábado,Samedi,1,60,9,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140302,2014-03-02,1,Sunday,Domingo,Dimanche,2,61,10,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140303,2014-03-03,2,Monday,Lunes,Lundi,3,62,10,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140304,2014-03-04,3,Tuesday,Martes,Mardi,4,63,10,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140305,2014-03-05,4,Wednesday,Miércoles,Mercredi,5,64,10,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140306,2014-03-06,5,Thursday,Jueves,Jeudi,6,65,10,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140307,2014-03-07,6,Friday,Viernes,Vendredi,7,66,10,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140308,2014-03-08,7,Saturday,Sábado,Samedi,8,67,10,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140309,2014-03-09,1,Sunday,Domingo,Dimanche,9,68,11,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140310,2014-03-10,2,Monday,Lunes,Lundi,10,69,11,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140311,2014-03-11,3,Tuesday,Martes,Mardi,11,70,11,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140312,2014-03-12,4,Wednesday,Miércoles,Mercredi,12,71,11,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140313,2014-03-13,5,Thursday,Jueves,Jeudi,13,72,11,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140314,2014-03-14,6,Friday,Viernes,Vendredi,14,73,11,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140315,2014-03-15,7,Saturday,Sábado,Samedi,15,74,11,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140316,2014-03-16,1,Sunday,Domingo,Dimanche,16,75,12,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140317,2014-03-17,2,Monday,Lunes,Lundi,17,76,12,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140318,2014-03-18,3,Tuesday,Martes,Mardi,18,77,12,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140319,2014-03-19,4,Wednesday,Miércoles,Mercredi,19,78,12,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140320,2014-03-20,5,Thursday,Jueves,Jeudi,20,79,12,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140321,2014-03-21,6,Friday,Viernes,Vendredi,21,80,12,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140322,2014-03-22,7,Saturday,Sábado,Samedi,22,81,12,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140323,2014-03-23,1,Sunday,Domingo,Dimanche,23,82,13,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140324,2014-03-24,2,Monday,Lunes,Lundi,24,83,13,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140325,2014-03-25,3,Tuesday,Martes,Mardi,25,84,13,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140326,2014-03-26,4,Wednesday,Miércoles,Mercredi,26,85,13,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140327,2014-03-27,5,Thursday,Jueves,Jeudi,27,86,13,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140328,2014-03-28,6,Friday,Viernes,Vendredi,28,87,13,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140329,2014-03-29,7,Saturday,Sábado,Samedi,29,88,13,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140330,2014-03-30,1,Sunday,Domingo,Dimanche,30,89,14,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140331,2014-03-31,2,Monday,Lunes,Lundi,31,90,14,March,Marzo,Mars,3,1,2014,1,3,2013,2
20140401,2014-04-01,3,Tuesday,Martes,Mardi,1,91,14,April,Abril,Avril,4,2,2014,1,4,2013,2
20140402,2014-04-02,4,Wednesday,Miércoles,Mercredi,2,92,14,April,Abril,Avril,4,2,2014,1,4,2013,2
20140403,2014-04-03,5,Thursday,Jueves,Jeudi,3,93,14,April,Abril,Avril,4,2,2014,1,4,2013,2
20140404,2014-04-04,6,Friday,Viernes,Vendredi,4,94,14,April,Abril,Avril,4,2,2014,1,4,2013,2
20140405,2014-04-05,7,Saturday,Sábado,Samedi,5,95,14,April,Abril,Avril,4,2,2014,1,4,2013,2
20140406,2014-04-06,1,Sunday,Domingo,Dimanche,6,96,15,April,Abril,Avril,4,2,2014,1,4,2013,2
20140407,2014-04-07,2,Monday,Lunes,Lundi,7,97,15,April,Abril,Avril,4,2,2014,1,4,2013,2
20140408,2014-04-08,3,Tuesday,Martes,Mardi,8,98,15,April,Abril,Avril,4,2,2014,1,4,2013,2
20140409,2014-04-09,4,Wednesday,Miércoles,Mercredi,9,99,15,April,Abril,Avril,4,2,2014,1,4,2013,2
20140410,2014-04-10,5,Thursday,Jueves,Jeudi,10,100,15,April,Abril,Avril,4,2,2014,1,4,2013,2
20140411,2014-04-11,6,Friday,Viernes,Vendredi,11,101,15,April,Abril,Avril,4,2,2014,1,4,2013,2
20140412,2014-04-12,7,Saturday,Sábado,Samedi,12,102,15,April,Abril,Avril,4,2,2014,1,4,2013,2
20140413,2014-04-13,1,Sunday,Domingo,Dimanche,13,103,16,April,Abril,Avril,4,2,2014,1,4,2013,2
20140414,2014-04-14,2,Monday,Lunes,Lundi,14,104,16,April,Abril,Avril,4,2,2014,1,4,2013,2
20140415,2014-04-15,3,Tuesday,Martes,Mardi,15,105,16,April,Abril,Avril,4,2,2014,1,4,2013,2
20140416,2014-04-16,4,Wednesday,Miércoles,Mercredi,16,106,16,April,Abril,Avril,4,2,2014,1,4,2013,2
20140417,2014-04-17,5,Thursday,Jueves,Jeudi,17,107,16,April,Abril,Avril,4,2,2014,1,4,2013,2
20140418,2014-04-18,6,Friday,Viernes,Vendredi,18,108,16,April,Abril,Avril,4,2,2014,1,4,2013,2
20140419,2014-04-19,7,Saturday,Sábado,Samedi,19,109,16,April,Abril,Avril,4,2,2014,1,4,2013,2
20140420,2014-04-20,1,Sunday,Domingo,Dimanche,20,110,17,April,Abril,Avril,4,2,2014,1,4,2013,2
20140421,2014-04-21,2,Monday,Lunes,Lundi,21,111,17,April,Abril,Avril,4,2,2014,1,4,2013,2
20140422,2014-04-22,3,Tuesday,Martes,Mardi,22,112,17,April,Abril,Avril,4,2,2014,1,4,2013,2
20140423,2014-04-23,4,Wednesday,Miércoles,Mercredi,23,113,17,April,Abril,Avril,4,2,2014,1,4,2013,2
20140424,2014-04-24,5,Thursday,Jueves,Jeudi,24,114,17,April,Abril,Avril,4,2,2014,1,4,2013,2
20140425,2014-04-25,6,Friday,Viernes,Vendredi,25,115,17,April,Abril,Avril,4,2,2014,1,4,2013,2
20140426,2014-04-26,7,Saturday,Sábado,Samedi,26,116,17,April,Abril,Avril,4,2,2014,1,4,2013,2
20140427,2014-04-27,1,Sunday,Domingo,Dimanche,27,117,18,April,Abril,Avril,4,2,2014,1,4,2013,2
20140428,2014-04-28,2,Monday,Lunes,Lundi,28,118,18,April,Abril,Avril,4,2,2014,1,4,2013,2
20140429,2014-04-29,3,Tuesday,Martes,Mardi,29,119,18,April,Abril,Avril,4,2,2014,1,4,2013,2
20140430,2014-04-30,4,Wednesday,Miércoles,Mercredi,30,120,18,April,Abril,Avril,4,2,2014,1,4,2013,2
20140501,2014-05-01,5,Thursday,Jueves,Jeudi,1,121,18,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140502,2014-05-02,6,Friday,Viernes,Vendredi,2,122,18,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140503,2014-05-03,7,Saturday,Sábado,Samedi,3,123,18,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140504,2014-05-04,1,Sunday,Domingo,Dimanche,4,124,19,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140505,2014-05-05,2,Monday,Lunes,Lundi,5,125,19,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140506,2014-05-06,3,Tuesday,Martes,Mardi,6,126,19,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140507,2014-05-07,4,Wednesday,Miércoles,Mercredi,7,127,19,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140508,2014-05-08,5,Thursday,Jueves,Jeudi,8,128,19,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140509,2014-05-09,6,Friday,Viernes,Vendredi,9,129,19,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140510,2014-05-10,7,Saturday,Sábado,Samedi,10,130,19,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140511,2014-05-11,1,Sunday,Domingo,Dimanche,11,131,20,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140512,2014-05-12,2,Monday,Lunes,Lundi,12,132,20,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140513,2014-05-13,3,Tuesday,Martes,Mardi,13,133,20,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140514,2014-05-14,4,Wednesday,Miércoles,Mercredi,14,134,20,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140515,2014-05-15,5,Thursday,Jueves,Jeudi,15,135,20,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140516,2014-05-16,6,Friday,Viernes,Vendredi,16,136,20,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140517,2014-05-17,7,Saturday,Sábado,Samedi,17,137,20,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140518,2014-05-18,1,Sunday,Domingo,Dimanche,18,138,21,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140519,2014-05-19,2,Monday,Lunes,Lundi,19,139,21,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140520,2014-05-20,3,Tuesday,Martes,Mardi,20,140,21,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140521,2014-05-21,4,Wednesday,Miércoles,Mercredi,21,141,21,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140522,2014-05-22,5,Thursday,Jueves,Jeudi,22,142,21,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140523,2014-05-23,6,Friday,Viernes,Vendredi,23,143,21,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140524,2014-05-24,7,Saturday,Sábado,Samedi,24,144,21,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140525,2014-05-25,1,Sunday,Domingo,Dimanche,25,145,22,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140526,2014-05-26,2,Monday,Lunes,Lundi,26,146,22,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140527,2014-05-27,3,Tuesday,Martes,Mardi,27,147,22,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140528,2014-05-28,4,Wednesday,Miércoles,Mercredi,28,148,22,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140529,2014-05-29,5,Thursday,Jueves,Jeudi,29,149,22,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140530,2014-05-30,6,Friday,Viernes,Vendredi,30,150,22,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140531,2014-05-31,7,Saturday,Sábado,Samedi,31,151,22,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140601,2014-06-01,1,Sunday,Domingo,Dimanche,1,152,23,June,Junio,Juin,6,2,2014,1,4,2013,2
20140602,2014-06-02,2,Monday,Lunes,Lundi,2,153,23,June,Junio,Juin,6,2,2014,1,4,2013,2
20140603,2014-06-03,3,Tuesday,Martes,Mardi,3,154,23,June,Junio,Juin,6,2,2014,1,4,2013,2
20140604,2014-06-04,4,Wednesday,Miércoles,Mercredi,4,155,23,June,Junio,Juin,6,2,2014,1,4,2013,2
20140605,2014-06-05,5,Thursday,Jueves,Jeudi,5,156,23,June,Junio,Juin,6,2,2014,1,4,2013,2
20140606,2014-06-06,6,Friday,Viernes,Vendredi,6,157,23,June,Junio,Juin,6,2,2014,1,4,2013,2
20140607,2014-06-07,7,Saturday,Sábado,Samedi,7,158,23,June,Junio,Juin,6,2,2014,1,4,2013,2
20140608,2014-06-08,1,Sunday,Domingo,Dimanche,8,159,24,June,Junio,Juin,6,2,2014,1,4,2013,2
20140609,2014-06-09,2,Monday,Lunes,Lundi,9,160,24,June,Junio,Juin,6,2,2014,1,4,2013,2
20140610,2014-06-10,3,Tuesday,Martes,Mardi,10,161,24,June,Junio,Juin,6,2,2014,1,4,2013,2
20140611,2014-06-11,4,Wednesday,Miércoles,Mercredi,11,162,24,June,Junio,Juin,6,2,2014,1,4,2013,2
20140612,2014-06-12,5,Thursday,Jueves,Jeudi,12,163,24,June,Junio,Juin,6,2,2014,1,4,2013,2
20140613,2014-06-13,6,Friday,Viernes,Vendredi,13,164,24,June,Junio,Juin,6,2,2014,1,4,2013,2
20140614,2014-06-14,7,Saturday,Sábado,Samedi,14,165,24,June,Junio,Juin,6,2,2014,1,4,2013,2
20140615,2014-06-15,1,Sunday,Domingo,Dimanche,15,166,25,June,Junio,Juin,6,2,2014,1,4,2013,2
20140616,2014-06-16,2,Monday,Lunes,Lundi,16,167,25,June,Junio,Juin,6,2,2014,1,4,2013,2
20140617,2014-06-17,3,Tuesday,Martes,Mardi,17,168,25,June,Junio,Juin,6,2,2014,1,4,2013,2
20140618,2014-06-18,4,Wednesday,Miércoles,Mercredi,18,169,25,June,Junio,Juin,6,2,2014,1,4,2013,2
20140619,2014-06-19,5,Thursday,Jueves,Jeudi,19,170,25,June,Junio,Juin,6,2,2014,1,4,2013,2
20140620,2014-06-20,6,Friday,Viernes,Vendredi,20,171,25,June,Junio,Juin,6,2,2014,1,4,2013,2
20140621,2014-06-21,7,Saturday,Sábado,Samedi,21,172,25,June,Junio,Juin,6,2,2014,1,4,2013,2
20140622,2014-06-22,1,Sunday,Domingo,Dimanche,22,173,26,June,Junio,Juin,6,2,2014,1,4,2013,2
20140623,2014-06-23,2,Monday,Lunes,Lundi,23,174,26,June,Junio,Juin,6,2,2014,1,4,2013,2
20140624,2014-06-24,3,Tuesday,Martes,Mardi,24,175,26,June,Junio,Juin,6,2,2014,1,4,2013,2
20140625,2014-06-25,4,Wednesday,Miércoles,Mercredi,25,176,26,June,Junio,Juin,6,2,2014,1,4,2013,2
20140626,2014-06-26,5,Thursday,Jueves,Jeudi,26,177,26,June,Junio,Juin,6,2,2014,1,4,2013,2
20140627,2014-06-27,6,Friday,Viernes,Vendredi,27,178,26,June,Junio,Juin,6,2,2014,1,4,2013,2
20140628,2014-06-28,7,Saturday,Sábado,Samedi,28,179,26,June,Junio,Juin,6,2,2014,1,4,2013,2
20140629,2014-06-29,1,Sunday,Domingo,Dimanche,29,180,27,June,Junio,Juin,6,2,2014,1,4,2013,2
20140630,2014-06-30,2,Monday,Lunes,Lundi,30,181,27,June,Junio,Juin,6,2,2014,1,4,2013,2
20140701,2014-07-01,3,Tuesday,Martes,Mardi,1,182,27,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140702,2014-07-02,4,Wednesday,Miércoles,Mercredi,2,183,27,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140703,2014-07-03,5,Thursday,Jueves,Jeudi,3,184,27,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140704,2014-07-04,6,Friday,Viernes,Vendredi,4,185,27,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140705,2014-07-05,7,Saturday,Sábado,Samedi,5,186,27,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140706,2014-07-06,1,Sunday,Domingo,Dimanche,6,187,28,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140707,2014-07-07,2,Monday,Lunes,Lundi,7,188,28,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140708,2014-07-08,3,Tuesday,Martes,Mardi,8,189,28,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140709,2014-07-09,4,Wednesday,Miércoles,Mercredi,9,190,28,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140710,2014-07-10,5,Thursday,Jueves,Jeudi,10,191,28,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140711,2014-07-11,6,Friday,Viernes,Vendredi,11,192,28,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140712,2014-07-12,7,Saturday,Sábado,Samedi,12,193,28,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140713,2014-07-13,1,Sunday,Domingo,Dimanche,13,194,29,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140714,2014-07-14,2,Monday,Lunes,Lundi,14,195,29,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140715,2014-07-15,3,Tuesday,Martes,Mardi,15,196,29,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140716,2014-07-16,4,Wednesday,Miércoles,Mercredi,16,197,29,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140717,2014-07-17,5,Thursday,Jueves,Jeudi,17,198,29,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140718,2014-07-18,6,Friday,Viernes,Vendredi,18,199,29,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140719,2014-07-19,7,Saturday,Sábado,Samedi,19,200,29,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140720,2014-07-20,1,Sunday,Domingo,Dimanche,20,201,30,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140721,2014-07-21,2,Monday,Lunes,Lundi,21,202,30,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140722,2014-07-22,3,Tuesday,Martes,Mardi,22,203,30,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140723,2014-07-23,4,Wednesday,Miércoles,Mercredi,23,204,30,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140724,2014-07-24,5,Thursday,Jueves,Jeudi,24,205,30,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140725,2014-07-25,6,Friday,Viernes,Vendredi,25,206,30,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140726,2014-07-26,7,Saturday,Sábado,Samedi,26,207,30,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140727,2014-07-27,1,Sunday,Domingo,Dimanche,27,208,31,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140728,2014-07-28,2,Monday,Lunes,Lundi,28,209,31,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140729,2014-07-29,3,Tuesday,Martes,Mardi,29,210,31,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140730,2014-07-30,4,Wednesday,Miércoles,Mercredi,30,211,31,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140731,2014-07-31,5,Thursday,Jueves,Jeudi,31,212,31,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140801,2014-08-01,6,Friday,Viernes,Vendredi,1,213,31,August,Agosto,Août,8,3,2014,2,1,2014,1
20140802,2014-08-02,7,Saturday,Sábado,Samedi,2,214,31,August,Agosto,Août,8,3,2014,2,1,2014,1
20140803,2014-08-03,1,Sunday,Domingo,Dimanche,3,215,32,August,Agosto,Août,8,3,2014,2,1,2014,1
20140804,2014-08-04,2,Monday,Lunes,Lundi,4,216,32,August,Agosto,Août,8,3,2014,2,1,2014,1
20140805,2014-08-05,3,Tuesday,Martes,Mardi,5,217,32,August,Agosto,Août,8,3,2014,2,1,2014,1
20140806,2014-08-06,4,Wednesday,Miércoles,Mercredi,6,218,32,August,Agosto,Août,8,3,2014,2,1,2014,1
20140807,2014-08-07,5,Thursday,Jueves,Jeudi,7,219,32,August,Agosto,Août,8,3,2014,2,1,2014,1
20140808,2014-08-08,6,Friday,Viernes,Vendredi,8,220,32,August,Agosto,Août,8,3,2014,2,1,2014,1
20140809,2014-08-09,7,Saturday,Sábado,Samedi,9,221,32,August,Agosto,Août,8,3,2014,2,1,2014,1
20140810,2014-08-10,1,Sunday,Domingo,Dimanche,10,222,33,August,Agosto,Août,8,3,2014,2,1,2014,1
20140811,2014-08-11,2,Monday,Lunes,Lundi,11,223,33,August,Agosto,Août,8,3,2014,2,1,2014,1
20140812,2014-08-12,3,Tuesday,Martes,Mardi,12,224,33,August,Agosto,Août,8,3,2014,2,1,2014,1
20140813,2014-08-13,4,Wednesday,Miércoles,Mercredi,13,225,33,August,Agosto,Août,8,3,2014,2,1,2014,1
20140814,2014-08-14,5,Thursday,Jueves,Jeudi,14,226,33,August,Agosto,Août,8,3,2014,2,1,2014,1
20140815,2014-08-15,6,Friday,Viernes,Vendredi,15,227,33,August,Agosto,Août,8,3,2014,2,1,2014,1
20140816,2014-08-16,7,Saturday,Sábado,Samedi,16,228,33,August,Agosto,Août,8,3,2014,2,1,2014,1
20140817,2014-08-17,1,Sunday,Domingo,Dimanche,17,229,34,August,Agosto,Août,8,3,2014,2,1,2014,1
20140818,2014-08-18,2,Monday,Lunes,Lundi,18,230,34,August,Agosto,Août,8,3,2014,2,1,2014,1
20140819,2014-08-19,3,Tuesday,Martes,Mardi,19,231,34,August,Agosto,Août,8,3,2014,2,1,2014,1
20140820,2014-08-20,4,Wednesday,Miércoles,Mercredi,20,232,34,August,Agosto,Août,8,3,2014,2,1,2014,1
20140821,2014-08-21,5,Thursday,Jueves,Jeudi,21,233,34,August,Agosto,Août,8,3,2014,2,1,2014,1
20140822,2014-08-22,6,Friday,Viernes,Vendredi,22,234,34,August,Agosto,Août,8,3,2014,2,1,2014,1
20140823,2014-08-23,7,Saturday,Sábado,Samedi,23,235,34,August,Agosto,Août,8,3,2014,2,1,2014,1
20140824,2014-08-24,1,Sunday,Domingo,Dimanche,24,236,35,August,Agosto,Août,8,3,2014,2,1,2014,1
20140825,2014-08-25,2,Monday,Lunes,Lundi,25,237,35,August,Agosto,Août,8,3,2014,2,1,2014,1
20140826,2014-08-26,3,Tuesday,Martes,Mardi,26,238,35,August,Agosto,Août,8,3,2014,2,1,2014,1
20140827,2014-08-27,4,Wednesday,Miércoles,Mercredi,27,239,35,August,Agosto,Août,8,3,2014,2,1,2014,1
20140828,2014-08-28,5,Thursday,Jueves,Jeudi,28,240,35,August,Agosto,Août,8,3,2014,2,1,2014,1
20140829,2014-08-29,6,Friday,Viernes,Vendredi,29,241,35,August,Agosto,Août,8,3,2014,2,1,2014,1
20140830,2014-08-30,7,Saturday,Sábado,Samedi,30,242,35,August,Agosto,Août,8,3,2014,2,1,2014,1
20140831,2014-08-31,1,Sunday,Domingo,Dimanche,31,243,36,August,Agosto,Août,8,3,2014,2,1,2014,1
20140901,2014-09-01,2,Monday,Lunes,Lundi,1,244,36,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140902,2014-09-02,3,Tuesday,Martes,Mardi,2,245,36,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140903,2014-09-03,4,Wednesday,Miércoles,Mercredi,3,246,36,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140904,2014-09-04,5,Thursday,Jueves,Jeudi,4,247,36,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140905,2014-09-05,6,Friday,Viernes,Vendredi,5,248,36,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140906,2014-09-06,7,Saturday,Sábado,Samedi,6,249,36,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140907,2014-09-07,1,Sunday,Domingo,Dimanche,7,250,37,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140908,2014-09-08,2,Monday,Lunes,Lundi,8,251,37,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140909,2014-09-09,3,Tuesday,Martes,Mardi,9,252,37,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140910,2014-09-10,4,Wednesday,Miércoles,Mercredi,10,253,37,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140911,2014-09-11,5,Thursday,Jueves,Jeudi,11,254,37,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140912,2014-09-12,6,Friday,Viernes,Vendredi,12,255,37,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140913,2014-09-13,7,Saturday,Sábado,Samedi,13,256,37,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140914,2014-09-14,1,Sunday,Domingo,Dimanche,14,257,38,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140915,2014-09-15,2,Monday,Lunes,Lundi,15,258,38,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140916,2014-09-16,3,Tuesday,Martes,Mardi,16,259,38,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140917,2014-09-17,4,Wednesday,Miércoles,Mercredi,17,260,38,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140918,2014-09-18,5,Thursday,Jueves,Jeudi,18,261,38,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140919,2014-09-19,6,Friday,Viernes,Vendredi,19,262,38,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
